,First of Month,Days Produced,Well Status,API County,API Sequence,API Sidetrack,Formation,BOM Inventory,Oil Produced,Oil Sold,Oil Adjustment,EOM Inventory,Oil Gravity,Gas Produced,Gas Flared,Gas Used,Gas Shrinkage,Gas Sold,Gas BTU,Gas Tubing Pressure,Gas Casing Pressure,Water Volume,Water Tubing Pressure,Water Casing Pressure,Water Disp Code
0,2020-04-01,30,PR,57,6613,1,NOT COMPLETED,674.0,5778.0,5793.0,,659.0,39.6,53.0,53.0,,,,,,,11664.0,,,M
1,2020-03-01,31,PR,57,6613,1,NOT COMPLETED,649.0,5507.0,5482.0,,674.0,39.5,31.0,31.0,,,,,,,12512.0,,,M
2,2020-02-01,29,PR,57,6613,1,NOT COMPLETED,625.0,4286.0,4262.0,,649.0,39.3,31.0,31.0,,,,,,,10788.0,,,M
3,2020-01-01,31,PR,57,6613,1,NOT COMPLETED,691.0,5441.0,5507.0,,625.0,39.8,56.0,56.0,,,,,,,12137.0,,,M
4,2019-12-01,31,PR,57,6613,1,NOT COMPLETED,698.0,6408.0,6415.0,,691.0,39.2,36.0,36.0,,,,,,,13724.0,,,M
5,2019-11-01,27,PR,57,6613,1,NOT COMPLETED,549.0,8445.0,8296.0,,698.0,36.8,54.0,54.0,,,,,,,21213.0,,,M
6,2019-10-01,31,PR,57,6613,1,NOT COMPLETED,451.0,12813.0,12715.0,,549.0,36.6,63.0,63.0,,,,,,,35889.0,,,M
7,2019-09-01,30,PR,57,6613,1,NOT COMPLETED,,6404.0,5953.0,,451.0,35.0,3.0,3.0,,,,,,,34052.0,,,M
8,2019-08-01,0,DG,57,6613,1,NOT COMPLETED,,,,,,,,,,,,,,,,,,
9,2019-07-01,0,WO,57,6613,1,NOT COMPLETED,,,,,,,,,,,,,,,,,,
10,2019-06-01,0,WO,57,6613,1,NOT COMPLETED,,,,,,,,,,,,,,,,,,
11,2019-05-01,0,WO,57,6613,1,NOT COMPLETED,,,,,,,,,,,,,,,,,,
12,2019-04-01,0,WO,57,6613,1,NOT COMPLETED,,,,,,,,,,,,,,,,,,
13,2019-03-01,0,AB,57,6613,0,NOT COMPLETED,,,,,,,,,,,,,,,,,,
14,2019-03-01,0,DG,57,6613,1,NOT COMPLETED,,,,,,,,,,,,,,,,,,
