,First of Month,Days Produced,Well Status,API County,API Sequence,API Sidetrack,Formation,BOM Inventory,Oil Produced,Oil Sold,Oil Adjustment,EOM Inventory,Oil Gravity,Gas Produced,Gas Flared,Gas Used,Gas Shrinkage,Gas Sold,Gas BTU,Gas Tubing Pressure,Gas Casing Pressure,Water Volume,Water Tubing Pressure,Water Casing Pressure,Water Disp Code
0,2020-04-01,30.0,PR,123,46895,0,CARLILE-CODELL-FORT HAYS,81.0,5547.0,5517.0,,111.0,60.4,44179.0,,,,44179.0,1336.0,,,2870.0,,,M
1,2020-03-01,31.0,PR,123,46895,0,CODELL,68.0,6931.0,6919.0,1.0,81.0,59.7,46166.0,,,,46166.0,1340.0,,,3888.0,,,M
2,2020-02-01,29.0,PR,123,46895,0,CARLILE-CODELL-FORT HAYS,84.0,7306.0,7322.0,,68.0,56.4,42835.0,,,,42835.0,1303.0,,,3952.0,,,M
3,2020-01-01,31.0,PR,123,46895,0,CARLILE-CODELL-FORT HAYS,99.0,8982.0,8997.0,,84.0,56.0,38995.0,,,,38995.0,1303.0,,,3958.0,,,M
4,2019-12-01,31.0,PR,123,46895,0,CARLILE-CODELL-FORT HAYS,106.0,11589.0,11596.0,,99.0,51.0,35285.0,,,,35285.0,1337.0,,,5526.0,,,M
5,2019-11-01,30.0,PR,123,46895,0,CARLILE-CODELL-FORT HAYS,125.0,11361.0,11380.0,,106.0,50.0,21710.0,,,,21710.0,1300.0,,,6911.0,,,M
6,2019-10-01,11.0,PR,123,46895,0,CARLILE-CODELL-FORT HAYS,,3076.0,2951.0,,125.0,50.0,4732.0,,,,4732.0,1300.0,,,2986.0,,,M
7,2019-09-01,,WO,123,46895,0,CARLILE-CODELL-FORT HAYS,,,,,,,,,,,,,,,,,,
8,2019-08-01,,WO,123,46895,0,CARLILE-CODELL-FORT HAYS,,,,,,,,,,,,,,,,,,
9,2019-07-01,,WO,123,46895,0,CARLILE-CODELL-FORT HAYS,,,,,,,,,,,,,,,,,,
10,2019-06-01,,WO,123,46895,0,CARLILE-CODELL-FORT HAYS,,,,,,,,,,,,,,,,,,M
11,2019-05-01,,WO,123,46895,0,CARLILE-CODELL-FORT HAYS,,,,,,,,,,,,,,,,,,M
12,2019-04-01,,WO,123,46895,0,CARLILE-CODELL-FORT HAYS,,,,,,,,,,,,,,,,,,M
13,2019-03-01,,WO,123,46895,0,CARLILE-CODELL-FORT HAYS,,,,,,,,,,,,,,,,,,M
14,2019-02-01,,WO,123,46895,0,CARLILE-CODELL-FORT HAYS,,,,,,,,,,,,,,,,,,
15,2019-01-01,,WO,123,46895,0,CARLILE-CODELL-FORT HAYS,,,,,,,,,,,,,,,,,,
16,2018-12-01,,DG,123,46895,0,CARLILE-CODELL-FORT HAYS,,,,,,,,,,,,,,,,,,
17,2018-11-01,,DG,123,46895,0,CARLILE-CODELL-FORT HAYS,,,,,,,,,,,,,,,,,,
